y_velocity,angular_velocity,x_velocity,y_position,angle,x_position,right_leg_contact,left_leg_contact,action
0.55370975,0.45858443,0.4964857,0.0040215645,0.32116532,0.61401224,1.0,0.0,1
0.5539258,0.459393,0.49414212,0.0040236954,0.3212211,0.61398953,1.0,0.0,0
0.55369866,0.45856023,0.4965551,0.0040221205,0.32117957,0.61400646,1.0,0.0,1
0.553908,0.45930812,0.49438894,0.0040239496,0.3212254,0.6139878,1.0,0.0,0
0.5536789,0.4585062,0.49671087,0.004022028,0.32117754,0.61400735,1.0,0.0,1
0.5538771,0.45920038,0.49470097,0.004023348,0.32121083,0.6139937,1.0,0.0,0
0.55369186,0.45854872,0.49658793,0.0040216804,0.32116798,0.6140111,1.0,0.0,1
0.5539364,0.45942968,0.49403593,0.004023996,0.32122806,0.6139866,1.0,0.0,0
0.55369085,0.45853457,0.49662936,0.004022306,0.3211835,0.61400473,1.0,0.0,1
0.5538824,0.4592372,0.4945935,0.0040236954,0.3212211,0.6139894,1.0,0.0,0
0.5536847,0.45850497,0.4967154,0.004021866,0.32117316,0.61400884,1.0,0.0,1
0.55392396,0.4593691,0.49421215,0.0040239734,0.32122615,0.6139873,1.0,0.0,0
0.55368423,0.45852387,0.4966598,0.004022144,0.32118034,0.6140059,1.0,0.0,1
0.55389714,0.4592665,0.4945096,0.0040237876,0.32122138,0.61398923,1.0,0.0,0
0.5536805,0.458514,0.4966882,0.004021889,0.32117444,0.6140083,1.0,0.0,1
0.5538742,0.45919037,0.49472994,0.0040231626,0.32120663,0.6139951,1.0,0.0,0
0.5536976,0.4585691,0.49652886,0.004021588,0.32116613,0.6140116,1.0,0.0,1
0.5539659,0.45954362,0.49370557,0.0040243664,0.32123953,0.61398166,1.0,0.0,0
0.5536861,0.4585119,0.49669525,0.00402256,0.32119235,0.61400086,1.0,0.0,1
0.55385405,0.45910752,0.49497032,0.00402351,0.3212148,0.6139916,1.0,0.0,0
0.5536754,0.45849472,0.49674407,0.0040215417,0.32116565,0.6140116,1.0,0.0,1
0.55395865,0.45952478,0.4937598,0.004024205,0.32123685,0.61398256,1.0,0.0,0
0.55369043,0.45852038,0.49667093,0.004022491,0.32119069,0.6140014,1.0,0.0,1
0.5539043,0.4593056,0.49439573,0.004024274,0.32123625,0.61398286,1.0,0.0,0
0.55366564,0.4584463,0.49688494,0.004022144,0.32118142,0.61400515,1.0,0.0,1
0.553856,0.45913327,0.49489486,0.004023116,0.32120687,0.6139947,1.0,0.0,0
0.55369467,0.4585481,0.4965902,0.004021495,0.32116395,0.61401224,1.0,0.0,1
0.55395734,0.45951623,0.4937848,0.004024135,0.3212341,0.61398363,1.0,0.0,0
0.55369294,0.45853266,0.49663526,0.004022468,0.32118934,0.61400187,1.0,0.0,1
0.55388856,0.4592608,0.4945251,0.0040239734,0.3212297,0.61398536,1.0,0.0,0
0.5536747,0.4584668,0.49682605,0.0040219813,0.32117727,0.61400676,1.0,0.0,1
0.5538726,0.45919573,0.4947138,0.004023232,0.32121003,0.6139933,1.0,0.0,0
0.5536964,0.45855287,0.4965764,0.004021634,0.32116768,0.61401063,1.0,0.0,1
0.553904,0.45933354,0.4943136,0.0040234174,0.32121652,0.6139908,1.0,0.0,0
0.55370563,0.4585659,0.49653965,0.0040219584,0.3211756,0.61400753,1.0,0.0,1
0.55396307,0.45952824,0.49375042,0.004024668,0.3212472,0.6139784,1.0,0.0,0
0.5536722,0.45846465,0.49683195,0.004022653,0.3211945,0.6139998,1.0,0.0,1
0.55387753,0.45919582,0.49471432,0.004023996,0.32122725,0.6139864,1.0,0.0,0
0.5536657,0.4584576,0.49685177,0.004021866,0.3211738,0.6140081,1.0,0.0,1
0.5538585,0.45914406,0.4948636,0.0040229075,0.3212005,0.6139971,1.0,0.0,0
0.5537057,0.4585877,0.49647543,0.004021449,0.32116216,0.61401284,1.0,0.0,1
0.5539346,0.45943978,0.4940059,0.0040237415,0.32122344,0.6139878,1.0,0.0,0
0.5537037,0.45856526,0.49654108,0.0040222593,0.32118246,0.61400455,1.0,0.0,1
0.5539288,0.45940316,0.49411282,0.0040244595,0.3212394,0.61398137,1.0,0.0,0
0.5536722,0.45846358,0.49683514,0.004022422,0.32118657,0.6140028,1.0,0.0,1
0.5538514,0.45911318,0.49495327,0.004023324,0.3212097,0.6139934,1.0,0.0,0
0.55368775,0.45852563,0.49665514,0.004021588,0.32116416,0.6140119,1.0,0.0,1
0.5539142,0.45935753,0.49424472,0.004023533,0.3212158,0.6139908,1.0,0.0,0
0.5537054,0.45857838,0.49650282,0.0040220744,0.3211764,0.61400694,1.0,0.0,1
0.5539564,0.45952013,0.4937731,0.004024668,0.32124704,0.61397815,1.0,0.0,0
0.55367607,0.458463,0.49683747,0.0040227226,0.32119414,0.61399966,1.0,0.0,1
0.55387485,0.4591973,0.4947096,0.004024019,0.32122707,0.61398613,1.0,0.0,0
0.55366933,0.4584594,0.49684694,0.0040219347,0.3211738,0.61400795,1.0,0.0,1
0.55395645,0.4594845,0.493878,0.004024552,0.32124025,0.61398077,1.0,0.0,0
0.55367327,0.45848802,0.49676344,0.0040225373,0.3211903,0.61400104,1.0,0.0,1
0.55390865,0.45934233,0.49428847,0.00402439,0.3212402,0.61398077,1.0,0.0,0
0.55366874,0.45843834,0.4969088,0.004022306,0.32118437,0.6140035,1.0,0.0,1
0.5539047,0.4593177,0.49436024,0.004024089,0.32123137,0.61398447,1.0,0.0,0
0.5536771,0.4584782,0.49679285,0.004022144,0.32118022,0.61400515,1.0,0.0,1
0.5539485,0.4594646,0.49393517,0.0040246216,0.3212444,0.613979,1.0,0.0,0
0.55366766,0.45845795,0.496851,0.0040225373,0.32119092,0.6140008,1.0,0.0,1
0.5538424,0.45907724,0.49505752,0.0040233014,0.32120982,0.613993,1.0,0.0,0
0.55368346,0.45851246,0.4966932,0.004021472,0.3211627,0.61401224,1.0,0.0,1
0.55396956,0.45955116,0.49368396,0.0040243207,0.32123703,0.61398184,1.0,0.0,0
0.5536893,0.45852962,0.4966436,0.0040226066,0.3211919,0.61400014,1.0,0.0,1
0.5538218,0.45902994,0.49519336,0.0040230006,0.3212053,0.6139947,1.0,0.0,0
0.5536934,0.45852107,0.49666944,0.004021333,0.32115918,0.61401343,1.0,0.0,1
0.5539652,0.45954168,0.49371114,0.004024112,0.32123235,0.61398363,1.0,0.0,0
0.5536974,0.45855215,0.4965786,0.0040225373,0.32118988,0.61400086,1.0,0.0,1
0.553887,0.45924547,0.49456987,0.004024019,0.32122844,0.61398506,1.0,0.0,0
0.5536728,0.45846918,0.49681875,0.004022005,0.32117626,0.61400634,1.0,0.0,1
0.5538818,0.45924175,0.49457997,0.004023394,0.32121438,0.6139907,1.0,0.0,0
0.5536975,0.45854563,0.4965979,0.004021819,0.32117116,0.6140083,1.0,0.0,1
0.5538672,0.45916536,0.49480233,0.0040230006,0.32120037,0.6139964,1.0,0.0,0
0.5537054,0.45859635,0.49644998,0.0040215184,0.32116306,0.6140116,1.0,0.0,1
0.5539271,0.4593945,0.4941379,0.0040236716,0.32121903,0.6139888,1.0,0.0,0
0.55370134,0.4585741,0.49651483,0.004022144,0.32117912,0.614005,1.0,0.0,1
0.55394256,0.45943695,0.49401557,0.004024552,0.32124,0.6139803,1.0,0.0,0
0.55367017,0.4584728,0.49680775,0.004022491,0.32118827,0.6140014,1.0,0.0,1
0.55390424,0.45933107,0.49432087,0.004024274,0.32123688,0.61398154,1.0,0.0,0
0.55367404,0.45845306,0.49686638,0.004022282,0.32118282,0.61400354,1.0,0.0,1
0.55385953,0.45913753,0.4948829,0.004023324,0.32120878,0.6139929,1.0,0.0,0
0.5536904,0.45854023,0.4966126,0.004021634,0.3211649,0.6140107,1.0,0.0,1
0.55396193,0.45951343,0.49379373,0.0040243436,0.3212348,0.61398226,1.0,0.0,0
0.5536867,0.4585292,0.49664444,0.004022584,0.32118964,0.61400056,1.0,0.0,1
0.5539137,0.4593318,0.49432018,0.0040245284,0.32123828,0.61398077,1.0,0.0,0
0.5536631,0.45844573,0.49688613,0.0040223524,0.32118335,0.61400306,1.0,0.0,1
0.55387795,0.45919502,0.49471673,0.0040236954,0.32121605,0.6139896,1.0,0.0,0
0.553682,0.45852053,0.49666923,0.004021866,0.3211699,0.6140083,1.0,0.0,1
0.55396795,0.45953393,0.49373442,0.004024691,0.32124218,0.61397886,1.0,0.0,0
0.55367714,0.45849591,0.49674082,0.0040227454,0.32119313,0.6139989,1.0,0.0,1
0.55392903,0.45940128,0.49411827,0.0040249224,0.3212499,0.61397576,1.0,0.0,0
0.5536558,0.45840636,0.4970008,0.004022653,0.32119036,0.6140001,1.0,0.0,1
0.55386704,0.45918146,0.494755,0.004023811,0.32122144,0.6139873,1.0,0.0,0
0.5536799,0.45848602,0.4967703,0.004021912,0.32117125,0.6140077,1.0,0.0,1
0.5539601,0.4595161,0.4937856,0.004024598,0.32124144,0.61397916,1.0,0.0,0
0.5536797,0.45849374,0.49674758,0.0040227,0.32119212,0.61399925,1.0,0.0,1
0.5538796,0.4592015,0.49469796,0.0040240656,0.32122555,0.61398554,1.0,0.0,0
0.5536687,0.45847046,0.4968143,0.0040219813,0.32117355,0.61400664,1.0,0.0,1
0.5539396,0.4594319,0.49403003,0.0040243436,0.32123393,0.61398214,1.0,0.0,0
0.55368054,0.45850587,0.49671212,0.0040224446,0.32118604,0.6140016,1.0,0.0,1
0.55391,0.45934376,0.4942845,0.0040243207,0.32123607,0.61398125,1.0,0.0,0
0.55367446,0.4584628,0.49683776,0.0040223286,0.32118317,0.61400276,1.0,0.0,1
0.55387104,0.4592101,0.49467143,0.004023556,0.3212176,0.6139887,1.0,0.0,0
0.5536922,0.45851794,0.49667847,0.004021866,0.32117113,0.61400753,1.0,0.0,1
0.55395633,0.45952266,0.4937657,0.0040244823,0.3212421,0.61397856,1.0,0.0,0
0.55368495,0.45849296,0.49675065,0.004022676,0.3211927,0.61399865,1.0,0.0,1
0.5538641,0.45917848,0.49476326,0.0040237876,0.3212235,0.613986,1.0,0.0,0
0.55367893,0.45847467,0.49680367,0.004021866,0.32117197,0.61400694,1.0,0.0,1
0.5539178,0.45936242,0.4942309,0.00402388,0.3212242,0.6139857,1.0,0.0,0
0.55369174,0.45853585,0.4966257,0.00402219,0.32117984,0.6140038,1.0,0.0,1
0.55394286,0.459447,0.49398607,0.004024598,0.32124192,0.6139785,1.0,0.0,0
0.5536711,0.4584677,0.4968229,0.00402256,0.3211896,0.6139998,1.0,0.0,1
0.5539297,0.45942596,0.49404594,0.0040247375,0.32124925,0.6139755,1.0,0.0,0
0.5536654,0.4584199,0.49696255,0.0040226295,0.3211913,0.61399907,1.0,0.0,1
0.553815,0.45899832,0.49528533,0.004022954,0.32120103,0.613995,1.0,0.0,0
0.5536958,0.45853582,0.49662644,0.004021333,0.32115665,0.614013,1.0,0.0,1
0.55396783,0.4595652,0.49364248,0.004024135,0.32123262,0.6139821,1.0,0.0,0
0.5537036,0.45856166,0.4965516,0.004022653,0.32119125,0.613999,1.0,0.0,1
0.5538628,0.4591426,0.49486858,0.0040237415,0.32121778,0.61398816,1.0,0.0,0
0.5536761,0.4584944,0.4967451,0.004021773,0.3211686,0.614008,1.0,0.0,1
0.5538955,0.4592873,0.49444827,0.004023394,0.32121202,0.6139904,1.0,0.0,0
0.5537048,0.45857754,0.49650517,0.0040219347,0.3211725,0.6140065,1.0,0.0,1
0.55388457,0.45921913,0.49464703,0.004023394,0.32120797,0.61399204,1.0,0.0,0
0.5536971,0.4585758,0.49650913,0.0040217964,0.3211683,0.6140081,1.0,0.0,1
0.55394053,0.45946118,0.49394402,0.004024158,0.32123208,0.61398214,1.0,0.0,0
0.5536934,0.45852825,0.49664825,0.004022491,0.32118678,0.61400044,1.0,0.0,1
0.5538722,0.45917583,0.4947723,0.0040237415,0.3212172,0.61398816,1.0,0.0,0
0.5536798,0.4585096,0.496701,0.0040218425,0.3211698,0.61400735,1.0,0.0,1
0.55386037,0.45915776,0.49482358,0.0040229075,0.3211981,0.6139957,1.0,0.0,0
0.5537133,0.45860916,0.4964136,0.0040215417,0.32116234,0.61401045,1.0,0.0,1
0.55392414,0.45939422,0.49413842,0.004023649,0.32121825,0.6139876,1.0,0.0,0
0.5537062,0.4585814,0.4964941,0.0040222127,0.32117915,0.61400354,1.0,0.0,1
0.5539054,0.4592991,0.49441516,0.004023996,0.32122397,0.61398536,1.0,0.0,0
0.5536817,0.45851588,0.49668276,0.0040221205,0.32117724,0.6140044,1.0,0.0,1
0.5538647,0.4591565,0.49482796,0.004023255,0.3212054,0.6139928,1.0,0.0,0
0.5536977,0.45856816,0.49653155,0.0040216804,0.32116482,0.6140093,1.0,0.0,1
0.55395675,0.45950305,0.49382338,0.0040243207,0.32123348,0.61398137,1.0,0.0,0
0.5536907,0.4585354,0.49662682,0.0040226295,0.32118905,0.61399937,1.0,0.0,1
0.55384344,0.45909882,0.49499434,0.004023394,0.32121047,0.61399055,1.0,0.0,0
0.5536902,0.45851994,0.49667227,0.0040216576,0.32116425,0.6140093,1.0,0.0,1
0.5539444,0.45944548,0.49399075,0.004024089,0.3212262,0.61398405,1.0,0.0,0
0.5536931,0.45855564,0.4965677,0.004022422,0.3211841,0.61400115,1.0,0.0,1
0.55388874,0.4592398,0.49458688,0.004023927,0.321222,0.6139857,1.0,0.0,0
0.5536794,0.45850608,0.49671128,0.004022028,0.32117414,0.61400527,1.0,0.0,1
0.55393493,0.45944184,0.494,0.0040243207,0.32123566,0.6139802,1.0,0.0,0
0.5536867,0.458502,0.49672443,0.0040225373,0.32118732,0.6139998,1.0,0.0,1
0.553858,0.45915988,0.49481693,0.004023556,0.3212159,0.61398804,1.0,0.0,0
0.55369014,0.45851183,0.49669605,0.004021819,0.32116872,0.61400723,1.0,0.0,1
0.55389804,0.45929262,0.494433,0.0040234635,0.3212128,0.61398935,1.0,0.0,0
0.55370355,0.45857602,0.49650946,0.0040219813,0.3211731,0.61400545,1.0,0.0,1
0.55391705,0.45933723,0.49430475,0.0040239734,0.3212224,0.6139854,1.0,0.0,0
0.5536865,0.4585387,0.49661645,0.0040222127,0.32117832,0.61400336,1.0,0.0,1
0.55390245,0.4592861,0.49445286,0.0040239496,0.32122162,0.61398584,1.0,0.0,0
0.55368334,0.45852473,0.49665698,0.004022097,0.32117593,0.6140044,1.0,0.0,1
0.5539452,0.4594772,0.4938978,0.0040245284,0.32124156,0.61397755,1.0,0.0,0
0.55368054,0.4584819,0.4967826,0.0040226295,0.3211909,0.6139983,1.0,0.0,1
0.55389804,0.45928693,0.4944496,0.004024274,0.3212343,0.61398065,1.0,0.0,0
0.55366915,0.458455,0.4968599,0.00402219,0.32118046,0.6140026,1.0,0.0,1
0.55389935,0.45930123,0.49440786,0.0040238574,0.32122552,0.6139842,1.0,0.0,0
0.5536861,0.4585085,0.4967052,0.0040220506,0.3211779,0.61400366,1.0,0.0,1
0.5539409,0.45945954,0.49394888,0.004024413,0.3212415,0.6139777,1.0,0.0,0
0.55367863,0.45847595,0.49679974,0.004022491,0.32119012,0.61399865,1.0,0.0,1
0.55388033,0.45920885,0.49467653,0.00402388,0.3212244,0.6139846,1.0,0.0,0
0.55367315,0.45848203,0.49678105,0.004021866,0.32117376,0.61400515,1.0,0.0,1
0.5539363,0.45945135,0.49397227,0.004024158,0.32123637,0.6139796,1.0,0.0,0
0.55368775,0.45850167,0.49672565,0.004022398,0.321188,0.61399925,1.0,0.0,1
0.55385405,0.4591168,0.49494308,0.004023348,0.32121155,0.61398953,1.0,0.0,0
0.55368507,0.45852098,0.49666834,0.0040215645,0.32116544,0.61400825,1.0,0.0,1
0.55390286,0.45929277,0.49443328,0.0040233014,0.32120955,0.6139903,1.0,0.0,0
0.55370367,0.45859444,0.4964553,0.0040217964,0.32117203,0.61400557,1.0,0.0,1
0.55387866,0.45923778,0.49459118,0.0040231626,0.32120967,0.6139902,1.0,0.0,0
0.55370724,0.45857435,0.49651498,0.00402175,0.3211698,0.61400646,1.0,0.0,1
0.5539489,0.45947102,0.4939164,0.0040242504,0.3212347,0.61398005,1.0,0.0,0
0.5536854,0.4585183,0.4966764,0.0040224446,0.32118827,0.613999,1.0,0.0,1
0.5538987,0.45931256,0.49437445,0.004024135,0.32123467,0.61398005,1.0,0.0,0
0.5536772,0.45846254,0.49683905,0.00402219,0.3211817,0.6140016,1.0,0.0,1
0.5538367,0.45907828,0.49505353,0.0040228614,0.32120073,0.6139937,1.0,0.0,0
0.5537044,0.4585675,0.49653465,0.0040213796,0.32116005,0.61401045,1.0,0.0,1
0.5539591,0.45951527,0.49378783,0.0040240427,0.32123014,0.6139817,1.0,0.0,0
0.5536983,0.45855922,0.49655798,0.004022468,0.32118848,0.6139989,1.0,0.0,1
0.55387545,0.4592197,0.49464387,0.0040237647,0.32122403,0.6139842,1.0,0.0,0
0.55368245,0.45848855,0.49676326,0.004021912,0.32117414,0.61400455,1.0,0.0,1
0.5538721,0.45920515,0.49468607,0.0040231626,0.32120803,0.6139906,1.0,0.0,0
0.5537047,0.45857233,0.4965205,0.0040217033,0.32116795,0.61400694,1.0,0.0,1
0.5539276,0.4593961,0.49413335,0.00402388,0.32122412,0.61398405,1.0,0.0,0
0.5536952,0.45855108,0.49658152,0.0040222593,0.32118148,0.6140014,1.0,0.0,1
0.5539183,0.45935398,0.4942557,0.004024274,0.32123274,0.6139806,1.0,0.0,0
0.55367607,0.4584884,0.4967627,0.004022306,0.32118282,0.6140008,1.0,0.0,1
0.553926,0.45940122,0.49411803,0.0040244595,0.3212396,0.6139777,1.0,0.0,0
0.5536753,0.4584673,0.49682465,0.004022491,0.3211872,0.613999,1.0,0.0,1
0.55387866,0.45921016,0.4946724,0.0040238574,0.32122162,0.61398494,1.0,0.0,0
0.5536797,0.45849916,0.4967316,0.0040219584,0.32117295,0.6140046,1.0,0.0,1
0.5539217,0.45937237,0.49420226,0.004024019,0.32122636,0.6139829,1.0,0.0,0
0.553689,0.45853043,0.49664128,0.004022282,0.32118133,0.6140013,1.0,0.0,1
0.5539057,0.45930052,0.494411,0.004024089,0.32122633,0.6139829,1.0,0.0,0
0.55367875,0.45850518,0.4967138,0.0040221666,0.32117838,0.61400247,1.0,0.0,1
0.55385673,0.45915565,0.49482927,0.0040231626,0.32120642,0.6139909,1.0,0.0,0
0.55370414,0.45856416,0.49654442,0.0040216804,0.3211654,0.6140076,1.0,0.0,1
0.55397666,0.4595971,0.49354997,0.004024668,0.321245,0.6139751,1.0,0.0,0
0.5536885,0.4585067,0.49671084,0.0040229075,0.3211972,0.6139946,1.0,0.0,1
0.5538788,0.4592174,0.4946511,0.004024274,0.3212325,0.6139802,1.0,0.0,0
0.55366606,0.45844176,0.4968983,0.004022144,0.32117718,0.61400265,1.0,0.0,1
0.5538794,0.45920205,0.49469632,0.00402351,0.32121068,0.61398894,1.0,0.0,0
0.5536926,0.4585575,0.49656218,0.0040218425,0.32116884,0.6140059,1.0,0.0,1
0.55388695,0.45926824,0.4945029,0.0040233014,0.32121006,0.6139891,1.0,0.0,0
0.5537099,0.4585844,0.49648577,0.0040219347,0.32117137,0.61400485,1.0,0.0,1
0.5538855,0.45924526,0.49457017,0.004023371,0.3212099,0.6139891,1.0,0.0,0
0.55370355,0.45857725,0.4965058,0.004021889,0.32117036,0.61400527,1.0,0.0,1
0.5538836,0.45923352,0.4946045,0.004023324,0.3212075,0.6139901,1.0,0.0,0
0.5537046,0.4585863,0.4964794,0.004021866,0.32116902,0.61400574,1.0,0.0,1
0.55394644,0.45947847,0.49389413,0.0040243207,0.32123482,0.613979,1.0,0.0,0
0.5536906,0.4585218,0.49666673,0.0040226066,0.32118878,0.6139977,1.0,0.0,1
0.5538711,0.45918527,0.4947444,0.004023834,0.3212203,0.6139847,1.0,0.0,0
0.5536803,0.45849845,0.49673384,0.0040219347,0.32117158,0.61400443,1.0,0.0,1
0.5538858,0.45926562,0.49451044,0.004023394,0.32121253,0.61398774,1.0,0.0,0
0.5537066,0.45857024,0.4965269,0.0040219584,0.32117218,0.61400414,1.0,0.0,1
0.5538755,0.459203,0.49469295,0.004023255,0.32120577,0.6139904,1.0,0.0,0
0.5537044,0.4585856,0.49648148,0.0040217964,0.32116723,0.61400616,1.0,0.0,1
0.5539588,0.45950127,0.49382898,0.0040244595,0.32123566,0.61397827,1.0,0.0,0
0.55368567,0.45852563,0.49665472,0.004022676,0.3211901,0.6139968,1.0,0.0,1
0.55390066,0.45930824,0.49438748,0.00402439,0.32123598,0.6139781,1.0,0.0,0
0.5536723,0.4584557,0.4968583,0.004022375,0.32118225,0.61399984,1.0,0.0,1
0.55386204,0.4591413,0.49487218,0.0040234635,0.32120866,0.613989,1.0,0.0,0
0.553691,0.45854813,0.49658948,0.004021773,0.32116574,0.6140065,1.0,0.0,1
0.5539623,0.4595418,0.49371043,0.0040245056,0.3212389,0.6139767,1.0,0.0,0
0.5536919,0.45852235,0.49666542,0.0040228153,0.32119292,0.6139954,1.0,0.0,1
0.55392635,0.45939207,0.4941451,0.004024945,0.32124862,0.6139727,1.0,0.0,0
0.5536587,0.45841563,0.49697396,0.0040227226,0.32119018,0.6139965,1.0,0.0,1
0.5538555,0.45912486,0.49491957,0.0040236954,0.32121468,0.6139864,1.0,0.0,0
0.55368245,0.4585092,0.49670264,0.0040218425,0.3211672,0.6140056,1.0,0.0,1
0.5539022,0.4592996,0.49441317,0.004023556,0.32121205,0.61398745,1.0,0.0,0
0.55370367,0.4585854,0.49648184,0.0040220744,0.32117346,0.6140032,1.0,0.0,1
0.5538923,0.45925424,0.49454495,0.004023626,0.32121304,0.613987,1.0,0.0,0
0.5536955,0.45856392,0.49654377,0.004022005,0.32117194,0.6140038,1.0,0.0,1
0.5538923,0.4592806,0.49446738,0.004023556,0.32121462,0.6139864,1.0,0.0,0
0.5537026,0.4585646,0.49654284,0.0040220506,0.3211736,0.6140032,1.0,0.0,1
0.5538921,0.45925266,0.49454948,0.004023602,0.321213,0.613987,1.0,0.0,0
0.5536954,0.45856372,0.49654433,0.0040219813,0.3211719,0.6140038,1.0,0.0,1
0.55396086,0.45951468,0.49378997,0.004024691,0.32124192,0.61397517,1.0,0.0,0
0.55367917,0.45849645,0.49673954,0.004022769,0.32119295,0.6139951,1.0,0.0,1
0.55384684,0.45909154,0.49501616,0.004023602,0.3212135,0.6139866,1.0,0.0,0
0.5536807,0.4585042,0.49671704,0.004021727,0.32116544,0.6140062,1.0,0.0,1
0.55390555,0.45932683,0.49433354,0.004023533,0.32121354,0.6139866,1.0,0.0,0
0.55370814,0.45858744,0.4964766,0.0040221205,0.32117516,0.61400235,1.0,0.0,1
0.5539096,0.45933026,0.4943241,0.004023996,0.3212236,0.6139827,1.0,0.0,0
0.5536904,0.45853272,0.49663472,0.004022282,0.32117882,0.61400086,1.0,0.0,1
0.55388355,0.45924827,0.49456102,0.0040236954,0.32121772,0.61398506,1.0,0.0,0
0.553695,0.45853618,0.4966252,0.0040220744,0.3211734,0.61400294,1.0,0.0,1
0.55390173,0.45928222,0.49446416,0.0040237876,0.32121626,0.61398554,1.0,0.0,0
0.5536918,0.4585564,0.4965652,0.0040221205,0.3211743,0.61400276,1.0,0.0,1
0.55391496,0.45933732,0.4943042,0.004024089,0.32122356,0.6139827,1.0,0.0,0
0.5536875,0.45853543,0.49662623,0.0040223286,0.32117915,0.6140007,1.0,0.0,1
0.55386174,0.4591485,0.49485105,0.004023394,0.3212064,0.61398953,1.0,0.0,0
0.55369735,0.45856392,0.496544,0.0040217964,0.32116532,0.6140062,1.0,0.0,1
0.5539386,0.45944288,0.49399748,0.004024158,0.32122692,0.6139811,1.0,0.0,0
0.5536976,0.4585544,0.4965721,0.004022584,0.32118472,0.61399835,1.0,0.0,1
0.55386275,0.45917132,0.49478406,0.0040236716,0.3212146,0.61398613,1.0,0.0,0
0.55369234,0.4585266,0.49665293,0.004022005,0.32116917,0.6140046,1.0,0.0,1
0.55391216,0.45934927,0.49426866,0.004023927,0.32121986,0.61398405,1.0,0.0,0
0.5537005,0.4585606,0.49655432,0.004022398,0.32117838,0.614001,1.0,0.0,1
0.55386543,0.45914865,0.4948512,0.004023533,0.32120562,0.61398983,1.0,0.0,0
0.55369514,0.45856857,0.4965301,0.004021912,0.32116506,0.61400634,1.0,0.0,1
0.5539847,0.45959184,0.49356678,0.0040250383,0.32124406,0.6139741,1.0,0.0,0
0.55368054,0.4585123,0.49669316,0.0040231394,0.32119694,0.6139933,1.0,0.0,1
0.5539112,0.45934975,0.49426708,0.0040250155,0.3212477,0.6139727,1.0,0.0,0
0.5536597,0.4584068,0.49700007,0.004022792,0.32118824,0.61399686,1.0,0.0,1
0.5538962,0.45930013,0.4944106,0.004024413,0.32123318,0.61397856,1.0,0.0,0
0.5536784,0.4584696,0.49681833,0.004022491,0.32118106,0.6139998,1.0,0.0,1
0.5538823,0.45924774,0.4945625,0.00402388,0.3212199,0.6139839,1.0,0.0,0
0.5536931,0.45852473,0.49665865,0.0040222127,0.3211742,0.6140026,1.0,0.0,1
0.55386406,0.45916566,0.494801,0.004023324,0.32120347,0.61399055,1.0,0.0,0
0.553706,0.45858678,0.4964782,0.004021889,0.32116508,0.61400616,1.0,0.0,1
0.5538775,0.4592172,0.49465153,0.004023232,0.3212003,0.6139916,1.0,0.0,0
0.5537161,0.4586226,0.4963745,0.0040219347,0.3211661,0.61400574,1.0,0.0,1
0.55391616,0.4593664,0.4942189,0.0040239035,0.32121873,0.61398435,1.0,0.0,0
0.5537045,0.45857328,0.49651766,0.0040224446,0.32117873,0.6140007,1.0,0.0,1
0.55393475,0.45944557,0.493989,0.0040247375,0.32124066,0.6139754,1.0,0.0,0
0.553682,0.4584799,0.49678865,0.0040228846,0.32118973,0.61399615,1.0,0.0,1
0.55390376,0.45931053,0.49438125,0.004024668,0.3212359,0.6139774,1.0,0.0,0
0.5536708,0.45845854,0.49684972,0.0040226066,0.3211825,0.61399907,1.0,0.0,1
0.55393934,0.45942494,0.49405038,0.004024969,0.32124203,0.6139748,1.0,0.0,0
0.5536681,0.45846513,0.49682984,0.0040228614,0.32118937,0.61399627,1.0,0.0,1
0.5539129,0.45935723,0.49424538,0.0040247836,0.32124102,0.61397517,1.0,0.0,0
0.5536709,0.45844692,0.49688387,0.0040227454,0.3211862,0.61399746,1.0,0.0,1
0.5538881,0.45926785,0.49450427,0.0040242276,0.3212274,0.61398065,1.0,0.0,0
0.55368346,0.4584906,0.4967574,0.004022398,0.32117778,0.61400086,1.0,0.0,1
0.5539338,0.45943964,0.49400637,0.004024668,0.32123902,0.6139759,1.0,0.0,0
0.55368346,0.45848727,0.4967672,0.004022838,0.32118896,0.61399627,1.0,0.0,1
0.55386215,0.45917168,0.49478295,0.004023927,0.3212189,0.6139839,1.0,0.0,0
0.553687,0.45850396,0.4967187,0.004022144,0.3211708,0.6140035,1.0,0.0,1
0.5539261,0.4593876,0.4941581,0.004024297,0.32122597,0.61398107,1.0,0.0,0
0.5536918,0.4585412,0.4966099,0.0040226295,0.32118222,0.6139988,1.0,0.0,1
0.55393,0.4593963,0.49413317,0.0040248297,0.32123843,0.6139759,1.0,0.0,0
0.5536724,0.4584755,0.49679998,0.0040228153,0.321187,0.6139968,1.0,0.0,1
0.55391365,0.4593431,0.4942871,0.0040247603,0.32123697,0.6139765,1.0,0.0,0
0.5536713,0.45846486,0.49683118,0.0040227226,0.32118428,0.6139979,1.0,0.0,1
0.55392325,0.4593622,0.49423236,0.0040248297,0.3212365,0.6139767,1.0,0.0,0
0.55366963,0.45847428,0.49680322,0.004022769,0.3211849,0.6139976,1.0,0.0,1
0.55390567,0.45931894,0.4943569,0.004024575,0.32123208,0.6139785,1.0,0.0,0
0.55367774,0.45848355,0.49677724,0.0040226295,0.3211816,0.613999,1.0,0.0,1
