angle,angular_vel,action
5.0137070707070714,-6.161616161616162,[2]
5.140636363636365,-6.161616161616162,[2]
5.267565656565657,-6.161616161616162,[2]
5.394494949494951,-6.161616161616162,[2]
5.521424242424243,-6.161616161616162,[2]
5.648353535353537,-6.161616161616162,[2]
5.775282828282829,-6.161616161616162,[2]
5.902212121212123,-6.161616161616162,[2]
6.029141414141416,-6.161616161616162,[2]
6.156070707070708,-6.161616161616162,[2]
6.283,-6.161616161616162,[2]
-6.283,-5.959595959595959,[1]
-6.1560707070707075,-5.959595959595959,[1]
-6.029141414141415,-5.959595959595959,[1]
-5.902212121212122,-5.959595959595959,[1]
-5.775282828282829,-5.959595959595959,[1]
-5.648353535353536,-5.959595959595959,[1]
-5.521424242424243,-5.959595959595959,[1]
-5.39449494949495,-5.959595959595959,[1]
-5.267565656565656,-5.959595959595959,[1]
-5.140636363636364,-5.959595959595959,[1]
-5.013707070707071,-5.959595959595959,[1]
-4.886777777777778,-5.959595959595959,[1]
-4.759848484848485,-5.959595959595959,[1]
-4.632919191919192,-5.959595959595959,[1]
-4.505989898989899,-5.959595959595959,[1]
-4.379060606060606,-5.959595959595959,[1]
-4.252131313131313,-5.959595959595959,[1]
-4.12520202020202,-5.959595959595959,[1]
-3.9982727272727274,-5.959595959595959,[1]
-3.8713434343434345,-5.959595959595959,[1]
-3.7444141414141416,-5.959595959595959,[1]
-3.6174848484848483,-5.959595959595959,[1]
-3.4905555555555554,-5.959595959595959,[1]
-3.3636262626262625,-5.959595959595959,[1]
-3.2366969696969696,-5.959595959595959,[1]
-3.1097676767676767,-5.959595959595959,[1]
-2.982838383838384,-5.959595959595959,[1]
-2.855909090909091,-5.959595959595959,[1]
-2.7289797979797976,-5.959595959595959,[1]
-2.6020505050505047,-5.959595959595959,[1]
-2.475121212121212,-5.959595959595959,[1]
-2.348191919191919,-5.959595959595959,[1]
-2.221262626262626,-5.959595959595959,[1]
-2.094333333333333,-5.959595959595959,[1]
-1.9674040404040403,-5.959595959595959,[1]
-1.8404747474747474,-5.959595959595959,[1]
-1.7135454545454545,-5.959595959595959,[1]
-1.5866161616161616,-5.959595959595959,[1]
-1.4596868686868687,-5.959595959595959,[1]
-1.3327575757575758,-5.959595959595959,[1]
-1.205828282828283,-5.959595959595959,[1]
-1.0788989898989891,-5.959595959595959,[1]
-0.9519696969696962,-5.959595959595959,[1]
-0.8250404040404034,-5.959595959595959,[1]
-0.6981111111111105,-5.959595959595959,[1]
-0.5711818181818176,-5.959595959595959,[1]
-0.4442525252525247,-5.959595959595959,[1]
-0.3173232323232318,-5.959595959595959,[1]
-0.1903939393939389,-5.959595959595959,[1]
-0.063464646464646,-5.959595959595959,[1]
0.06346464646464689,-5.959595959595959,[1]
0.19039393939393978,-5.959595959595959,[1]
0.3173232323232327,-5.959595959595959,[1]
0.44425252525252557,-5.959595959595959,[2]
0.5711818181818185,-5.959595959595959,[2]
0.6981111111111113,-5.959595959595959,[2]
0.8250404040404051,-5.959595959595959,[2]
0.951969696969698,-5.959595959595959,[2]
1.078898989898991,-5.959595959595959,[2]
1.2058282828282838,-5.959595959595959,[2]
1.3327575757575767,-5.959595959595959,[2]
1.4596868686868696,-5.959595959595959,[2]
1.5866161616161625,-5.959595959595959,[2]
1.7135454545454554,-5.959595959595959,[2]
1.8404747474747483,-5.959595959595959,[2]
1.967404040404042,-5.959595959595959,[2]
2.094333333333334,-5.959595959595959,[2]
2.221262626262628,-5.959595959595959,[2]
2.34819191919192,-5.959595959595959,[2]
2.4751212121212136,-5.959595959595959,[2]
2.6020505050505056,-5.959595959595959,[2]
2.7289797979797994,-5.959595959595959,[2]
2.8559090909090914,-5.959595959595959,[2]
2.982838383838385,-5.959595959595959,[2]
3.109767676767677,-5.959595959595959,[2]
3.236696969696971,-5.959595959595959,[2]
3.363626262626263,-5.959595959595959,[2]
3.4905555555555567,-5.959595959595959,[2]
3.6174848484848487,-5.959595959595959,[2]
3.7444141414141425,-5.959595959595959,[2]
3.8713434343434345,-5.959595959595959,[2]
3.9982727272727283,-5.959595959595959,[2]
4.125202020202022,-5.959595959595959,[2]
4.252131313131314,-5.959595959595959,[2]
4.379060606060608,-5.959595959595959,[2]
4.5059898989899,-5.959595959595959,[2]
4.632919191919194,-5.959595959595959,[2]
4.759848484848486,-5.959595959595959,[2]
4.886777777777779,-5.959595959595959,[2]
5.0137070707070714,-5.959595959595959,[2]
5.140636363636365,-5.959595959595959,[2]
5.267565656565657,-5.959595959595959,[2]
5.394494949494951,-5.959595959595959,[2]
5.521424242424243,-5.959595959595959,[2]
5.648353535353537,-5.959595959595959,[2]
5.775282828282829,-5.959595959595959,[2]
5.902212121212123,-5.959595959595959,[2]
6.029141414141416,-5.959595959595959,[2]
6.156070707070708,-5.959595959595959,[2]
6.283,-5.959595959595959,[2]
-6.283,-5.757575757575758,[1]
-6.1560707070707075,-5.757575757575758,[1]
-6.029141414141415,-5.757575757575758,[1]
-5.902212121212122,-5.757575757575758,[1]
-5.775282828282829,-5.757575757575758,[1]
-5.648353535353536,-5.757575757575758,[1]
-5.521424242424243,-5.757575757575758,[1]
-5.39449494949495,-5.757575757575758,[1]
-5.267565656565656,-5.757575757575758,[1]
-5.140636363636364,-5.757575757575758,[1]
-5.013707070707071,-5.757575757575758,[1]
-4.886777777777778,-5.757575757575758,[1]
-4.759848484848485,-5.757575757575758,[1]
-4.632919191919192,-5.757575757575758,[1]
-4.505989898989899,-5.757575757575758,[1]
-4.379060606060606,-5.757575757575758,[1]
-4.252131313131313,-5.757575757575758,[1]
-4.12520202020202,-5.757575757575758,[1]
-3.9982727272727274,-5.757575757575758,[1]
-3.8713434343434345,-5.757575757575758,[1]
-3.7444141414141416,-5.757575757575758,[1]
-3.6174848484848483,-5.757575757575758,[1]
-3.4905555555555554,-5.757575757575758,[1]
-3.3636262626262625,-5.757575757575758,[1]
-3.2366969696969696,-5.757575757575758,[1]
-3.1097676767676767,-5.757575757575758,[1]
-2.982838383838384,-5.757575757575758,[1]
-2.855909090909091,-5.757575757575758,[1]
-2.7289797979797976,-5.757575757575758,[1]
-2.6020505050505047,-5.757575757575758,[1]
-2.475121212121212,-5.757575757575758,[1]
-2.348191919191919,-5.757575757575758,[1]
-2.221262626262626,-5.757575757575758,[1]
-2.094333333333333,-5.757575757575758,[1]
-1.9674040404040403,-5.757575757575758,[1]
-1.8404747474747474,-5.757575757575758,[1]
-1.7135454545454545,-5.757575757575758,[1]
-1.5866161616161616,-5.757575757575758,[1]
-1.4596868686868687,-5.757575757575758,[1]
-1.3327575757575758,-5.757575757575758,[1]
-1.205828282828283,-5.757575757575758,[1]
-1.0788989898989891,-5.757575757575758,[1]
-0.9519696969696962,-5.757575757575758,[1]
-0.8250404040404034,-5.757575757575758,[1]
-0.6981111111111105,-5.757575757575758,[1]
-0.5711818181818176,-5.757575757575758,[1]
-0.4442525252525247,-5.757575757575758,[1]
-0.3173232323232318,-5.757575757575758,[1]
-0.1903939393939389,-5.757575757575758,[1]
-0.063464646464646,-5.757575757575758,[1]
0.06346464646464689,-5.757575757575758,[1]
0.19039393939393978,-5.757575757575758,[1]
0.3173232323232327,-5.757575757575758,[1]
0.44425252525252557,-5.757575757575758,[2]
0.5711818181818185,-5.757575757575758,[2]
0.6981111111111113,-5.757575757575758,[2]
0.8250404040404051,-5.757575757575758,[2]
0.951969696969698,-5.757575757575758,[2]
1.078898989898991,-5.757575757575758,[2]
1.2058282828282838,-5.757575757575758,[2]
1.3327575757575767,-5.757575757575758,[2]
1.4596868686868696,-5.757575757575758,[2]
1.5866161616161625,-5.757575757575758,[2]
1.7135454545454554,-5.757575757575758,[2]
1.8404747474747483,-5.757575757575758,[2]
1.967404040404042,-5.757575757575758,[2]
2.094333333333334,-5.757575757575758,[2]
2.221262626262628,-5.757575757575758,[2]
2.34819191919192,-5.757575757575758,[2]
2.4751212121212136,-5.757575757575758,[2]
2.6020505050505056,-5.757575757575758,[2]
2.7289797979797994,-5.757575757575758,[2]
2.8559090909090914,-5.757575757575758,[2]
2.982838383838385,-5.757575757575758,[2]
3.109767676767677,-5.757575757575758,[2]
3.236696969696971,-5.757575757575758,[2]
3.363626262626263,-5.757575757575758,[2]
3.4905555555555567,-5.757575757575758,[2]
3.6174848484848487,-5.757575757575758,[2]
3.7444141414141425,-5.757575757575758,[2]
3.8713434343434345,-5.757575757575758,[2]
3.9982727272727283,-5.757575757575758,[2]
4.125202020202022,-5.757575757575758,[2]
4.252131313131314,-5.757575757575758,[2]
4.379060606060608,-5.757575757575758,[2]
4.5059898989899,-5.757575757575758,[2]
4.632919191919194,-5.757575757575758,[2]
4.759848484848486,-5.757575757575758,[2]
4.886777777777779,-5.757575757575758,[2]
5.0137070707070714,-5.757575757575758,[2]
5.140636363636365,-5.757575757575758,[2]
5.267565656565657,-5.757575757575758,[2]
5.394494949494951,-5.757575757575758,[2]
5.521424242424243,-5.757575757575758,[2]
5.648353535353537,-5.757575757575758,[2]
5.775282828282829,-5.757575757575758,[2]
5.902212121212123,-5.757575757575758,[2]
6.029141414141416,-5.757575757575758,[2]
6.156070707070708,-5.757575757575758,[2]
6.283,-5.757575757575758,[2]
-6.283,-5.555555555555555,[1]
-6.1560707070707075,-5.555555555555555,[1]
-6.029141414141415,-5.555555555555555,[1]
-5.902212121212122,-5.555555555555555,[1]
-5.775282828282829,-5.555555555555555,[1]
-5.648353535353536,-5.555555555555555,[1]
-5.521424242424243,-5.555555555555555,[1]
-5.39449494949495,-5.555555555555555,[1]
-5.267565656565656,-5.555555555555555,[1]
-5.140636363636364,-5.555555555555555,[1]
-5.013707070707071,-5.555555555555555,[1]
-4.886777777777778,-5.555555555555555,[1]
-4.759848484848485,-5.555555555555555,[1]
-4.632919191919192,-5.555555555555555,[1]
-4.505989898989899,-5.555555555555555,[1]
-4.379060606060606,-5.555555555555555,[1]
-4.252131313131313,-5.555555555555555,[1]
-4.12520202020202,-5.555555555555555,[1]
-3.9982727272727274,-5.555555555555555,[1]
-3.8713434343434345,-5.555555555555555,[1]
-3.7444141414141416,-5.555555555555555,[1]
-3.6174848484848483,-5.555555555555555,[1]
-3.4905555555555554,-5.555555555555555,[1]
-3.3636262626262625,-5.555555555555555,[1]
-3.2366969696969696,-5.555555555555555,[1]
-3.1097676767676767,-5.555555555555555,[1]
-2.982838383838384,-5.555555555555555,[1]
-2.855909090909091,-5.555555555555555,[1]
-2.7289797979797976,-5.555555555555555,[1]
-2.6020505050505047,-5.555555555555555,[1]
-2.475121212121212,-5.555555555555555,[1]
-2.348191919191919,-5.555555555555555,[1]
-2.221262626262626,-5.555555555555555,[1]
-2.094333333333333,-5.555555555555555,[1]
-1.9674040404040403,-5.555555555555555,[1]
-1.8404747474747474,-5.555555555555555,[1]
-1.7135454545454545,-5.555555555555555,[1]
-1.5866161616161616,-5.555555555555555,[1]
-1.4596868686868687,-5.555555555555555,[1]
-1.3327575757575758,-5.555555555555555,[1]
-1.205828282828283,-5.555555555555555,[1]
-1.0788989898989891,-5.555555555555555,[1]
-0.9519696969696962,-5.555555555555555,[1]
-0.8250404040404034,-5.555555555555555,[1]
-0.6981111111111105,-5.555555555555555,[1]
-0.5711818181818176,-5.555555555555555,[1]
-0.4442525252525247,-5.555555555555555,[1]
-0.3173232323232318,-5.555555555555555,[1]
-0.1903939393939389,-5.555555555555555,[1]
-0.063464646464646,-5.555555555555555,[1]
0.06346464646464689,-5.555555555555555,[1]
0.19039393939393978,-5.555555555555555,[1]
0.3173232323232327,-5.555555555555555,[1]
0.44425252525252557,-5.555555555555555,[2]
0.5711818181818185,-5.555555555555555,[2]
0.6981111111111113,-5.555555555555555,[2]
0.8250404040404051,-5.555555555555555,[2]
0.951969696969698,-5.555555555555555,[2]
1.078898989898991,-5.555555555555555,[2]
1.2058282828282838,-5.555555555555555,[2]
1.3327575757575767,-5.555555555555555,[2]
1.4596868686868696,-5.555555555555555,[2]
1.5866161616161625,-5.555555555555555,[2]
1.7135454545454554,-5.555555555555555,[2]
1.8404747474747483,-5.555555555555555,[2]
1.967404040404042,-5.555555555555555,[2]
2.094333333333334,-5.555555555555555,[2]
2.221262626262628,-5.555555555555555,[2]
2.34819191919192,-5.555555555555555,[2]
2.4751212121212136,-5.555555555555555,[2]
2.6020505050505056,-5.555555555555555,[2]
2.7289797979797994,-5.555555555555555,[2]
2.8559090909090914,-5.555555555555555,[2]
2.982838383838385,-5.555555555555555,[2]
3.109767676767677,-5.555555555555555,[2]
3.236696969696971,-5.555555555555555,[2]
3.363626262626263,-5.555555555555555,[2]
3.4905555555555567,-5.555555555555555,[2]
3.6174848484848487,-5.555555555555555,[2]
3.7444141414141425,-5.555555555555555,[2]
3.8713434343434345,-5.555555555555555,[2]
3.9982727272727283,-5.555555555555555,[2]
4.125202020202022,-5.555555555555555,[2]
4.252131313131314,-5.555555555555555,[2]
4.379060606060608,-5.555555555555555,[2]
4.5059898989899,-5.555555555555555,[2]
4.632919191919194,-5.555555555555555,[2]
4.759848484848486,-5.555555555555555,[2]
4.886777777777779,-5.555555555555555,[2]
5.0137070707070714,-5.555555555555555,[2]
5.140636363636365,-5.555555555555555,[2]
5.267565656565657,-5.555555555555555,[2]
5.394494949494951,-5.555555555555555,[2]
5.521424242424243,-5.555555555555555,[2]
5.648353535353537,-5.555555555555555,[2]
5.775282828282829,-5.555555555555555,[2]
5.902212121212123,-5.555555555555555,[2]
6.029141414141416,-5.555555555555555,[2]
6.156070707070708,-5.555555555555555,[2]
6.283,-5.555555555555555,[2]
-6.283,-5.353535353535354,[1]
-6.1560707070707075,-5.353535353535354,[1]
-6.029141414141415,-5.353535353535354,[1]
-5.902212121212122,-5.353535353535354,[1]
-5.775282828282829,-5.353535353535354,[1]
-5.648353535353536,-5.353535353535354,[1]
-5.521424242424243,-5.353535353535354,[1]
-5.39449494949495,-5.353535353535354,[1]
-5.267565656565656,-5.353535353535354,[1]
-5.140636363636364,-5.353535353535354,[1]
-5.013707070707071,-5.353535353535354,[1]
-4.886777777777778,-5.353535353535354,[1]
-4.759848484848485,-5.353535353535354,[1]
-4.632919191919192,-5.353535353535354,[1]
-4.505989898989899,-5.353535353535354,[1]
-4.379060606060606,-5.353535353535354,[1]
-4.252131313131313,-5.353535353535354,[1]
-4.12520202020202,-5.353535353535354,[1]
-3.9982727272727274,-5.353535353535354,[1]
-3.8713434343434345,-5.353535353535354,[1]
-3.7444141414141416,-5.353535353535354,[1]
-3.6174848484848483,-5.353535353535354,[1]
-3.4905555555555554,-5.353535353535354,[1]
-3.3636262626262625,-5.353535353535354,[1]
-3.2366969696969696,-5.353535353535354,[1]
-3.1097676767676767,-5.353535353535354,[1]
-2.982838383838384,-5.353535353535354,[1]
-2.855909090909091,-5.353535353535354,[1]
-2.7289797979797976,-5.353535353535354,[1]
-2.6020505050505047,-5.353535353535354,[1]
-2.475121212121212,-5.353535353535354,[1]
-2.348191919191919,-5.353535353535354,[1]
-2.221262626262626,-5.353535353535354,[1]
-2.094333333333333,-5.353535353535354,[1]
-1.9674040404040403,-5.353535353535354,[1]
-1.8404747474747474,-5.353535353535354,[1]
-1.7135454545454545,-5.353535353535354,[1]
-1.5866161616161616,-5.353535353535354,[1]
-1.4596868686868687,-5.353535353535354,[1]
-1.3327575757575758,-5.353535353535354,[1]
-1.205828282828283,-5.353535353535354,[1]
-1.0788989898989891,-5.353535353535354,[1]
-0.9519696969696962,-5.353535353535354,[1]
-0.8250404040404034,-5.353535353535354,[1]
-0.6981111111111105,-5.353535353535354,[1]
-0.5711818181818176,-5.353535353535354,[1]
-0.4442525252525247,-5.353535353535354,[1]
-0.3173232323232318,-5.353535353535354,[1]
-0.1903939393939389,-5.353535353535354,[1]
-0.063464646464646,-5.353535353535354,[1]
0.06346464646464689,-5.353535353535354,[1]
0.19039393939393978,-5.353535353535354,[1]
0.3173232323232327,-5.353535353535354,[1]
0.44425252525252557,-5.353535353535354,[2]
0.5711818181818185,-5.353535353535354,[2]
0.6981111111111113,-5.353535353535354,[2]
0.8250404040404051,-5.353535353535354,[2]
0.951969696969698,-5.353535353535354,[2]
1.078898989898991,-5.353535353535354,[2]
1.2058282828282838,-5.353535353535354,[2]
1.3327575757575767,-5.353535353535354,[2]
1.4596868686868696,-5.353535353535354,[2]
1.5866161616161625,-5.353535353535354,[2]
1.7135454545454554,-5.353535353535354,[2]
1.8404747474747483,-5.353535353535354,[2]
1.967404040404042,-5.353535353535354,[2]
2.094333333333334,-5.353535353535354,[2]
2.221262626262628,-5.353535353535354,[2]
2.34819191919192,-5.353535353535354,[2]
2.4751212121212136,-5.353535353535354,[2]
2.6020505050505056,-5.353535353535354,[2]
2.7289797979797994,-5.353535353535354,[2]
2.8559090909090914,-5.353535353535354,[2]
2.982838383838385,-5.353535353535354,[2]
3.109767676767677,-5.353535353535354,[2]
3.236696969696971,-5.353535353535354,[2]
3.363626262626263,-5.353535353535354,[2]
3.4905555555555567,-5.353535353535354,[2]
3.6174848484848487,-5.353535353535354,[2]
3.7444141414141425,-5.353535353535354,[2]
3.8713434343434345,-5.353535353535354,[2]
3.9982727272727283,-5.353535353535354,[2]
4.125202020202022,-5.353535353535354,[2]
4.252131313131314,-5.353535353535354,[2]
4.379060606060608,-5.353535353535354,[2]
4.5059898989899,-5.353535353535354,[2]
4.632919191919194,-5.353535353535354,[2]
4.759848484848486,-5.353535353535354,[2]
4.886777777777779,-5.353535353535354,[2]
5.0137070707070714,-5.353535353535354,[2]
5.140636363636365,-5.353535353535354,[2]
5.267565656565657,-5.353535353535354,[2]
5.394494949494951,-5.353535353535354,[2]
5.521424242424243,-5.353535353535354,[2]
5.648353535353537,-5.353535353535354,[2]
5.775282828282829,-5.353535353535354,[2]
5.902212121212123,-5.353535353535354,[2]
6.029141414141416,-5.353535353535354,[2]
6.156070707070708,-5.353535353535354,[2]
6.283,-5.353535353535354,[2]
-6.283,-5.151515151515151,[1]
-6.1560707070707075,-5.151515151515151,[1]
-6.029141414141415,-5.151515151515151,[1]
-5.902212121212122,-5.151515151515151,[1]
-5.775282828282829,-5.151515151515151,[1]
-5.648353535353536,-5.151515151515151,[1]
-5.521424242424243,-5.151515151515151,[1]
-5.39449494949495,-5.151515151515151,[1]
-5.267565656565656,-5.151515151515151,[1]
-5.140636363636364,-5.151515151515151,[1]
-5.013707070707071,-5.151515151515151,[1]
-4.886777777777778,-5.151515151515151,[1]
-4.759848484848485,-5.151515151515151,[1]
-4.632919191919192,-5.151515151515151,[1]
-4.505989898989899,-5.151515151515151,[1]
-4.379060606060606,-5.151515151515151,[1]
-4.252131313131313,-5.151515151515151,[1]
-4.12520202020202,-5.151515151515151,[1]
-3.9982727272727274,-5.151515151515151,[1]
-3.8713434343434345,-5.151515151515151,[1]
-3.7444141414141416,-5.151515151515151,[1]
-3.6174848484848483,-5.151515151515151,[1]
-3.4905555555555554,-5.151515151515151,[1]
-3.3636262626262625,-5.151515151515151,[1]
-3.2366969696969696,-5.151515151515151,[1]
-3.1097676767676767,-5.151515151515151,[1]
-2.982838383838384,-5.151515151515151,[1]
-2.855909090909091,-5.151515151515151,[1]
-2.7289797979797976,-5.151515151515151,[1]
-2.6020505050505047,-5.151515151515151,[1]
-2.475121212121212,-5.151515151515151,[1]
-2.348191919191919,-5.151515151515151,[1]
-2.221262626262626,-5.151515151515151,[1]
-2.094333333333333,-5.151515151515151,[1]
-1.9674040404040403,-5.151515151515151,[1]
-1.8404747474747474,-5.151515151515151,[1]
-1.7135454545454545,-5.151515151515151,[1]
-1.5866161616161616,-5.151515151515151,[1]
-1.4596868686868687,-5.151515151515151,[1]
-1.3327575757575758,-5.151515151515151,[1]
-1.205828282828283,-5.151515151515151,[1]
-1.0788989898989891,-5.151515151515151,[1]
-0.9519696969696962,-5.151515151515151,[1]
-0.8250404040404034,-5.151515151515151,[1]
-0.6981111111111105,-5.151515151515151,[1]
-0.5711818181818176,-5.151515151515151,[1]
-0.4442525252525247,-5.151515151515151,[1]
-0.3173232323232318,-5.151515151515151,[1]
-0.1903939393939389,-5.151515151515151,[1]
-0.063464646464646,-5.151515151515151,[1]
0.06346464646464689,-5.151515151515151,[1]
0.19039393939393978,-5.151515151515151,[1]
0.3173232323232327,-5.151515151515151,[1]
0.44425252525252557,-5.151515151515151,[2]
0.5711818181818185,-5.151515151515151,[2]
0.6981111111111113,-5.151515151515151,[2]
0.8250404040404051,-5.151515151515151,[2]
0.951969696969698,-5.151515151515151,[2]
1.078898989898991,-5.151515151515151,[2]
1.2058282828282838,-5.151515151515151,[2]
1.3327575757575767,-5.151515151515151,[2]
1.4596868686868696,-5.151515151515151,[2]
1.5866161616161625,-5.151515151515151,[2]
1.7135454545454554,-5.151515151515151,[2]
1.8404747474747483,-5.151515151515151,[2]
1.967404040404042,-5.151515151515151,[2]
2.094333333333334,-5.151515151515151,[2]
2.221262626262628,-5.151515151515151,[2]
2.34819191919192,-5.151515151515151,[2]
2.4751212121212136,-5.151515151515151,[2]
2.6020505050505056,-5.151515151515151,[2]
2.7289797979797994,-5.151515151515151,[2]
2.8559090909090914,-5.151515151515151,[2]
2.982838383838385,-5.151515151515151,[2]
3.109767676767677,-5.151515151515151,[2]
3.236696969696971,-5.151515151515151,[2]
3.363626262626263,-5.151515151515151,[2]
3.4905555555555567,-5.151515151515151,[2]
3.6174848484848487,-5.151515151515151,[2]
3.7444141414141425,-5.151515151515151,[2]
3.8713434343434345,-5.151515151515151,[2]
3.9982727272727283,-5.151515151515151,[2]
4.125202020202022,-5.151515151515151,[2]
4.252131313131314,-5.151515151515151,[2]
4.379060606060608,-5.151515151515151,[2]
4.5059898989899,-5.151515151515151,[2]
4.632919191919194,-5.151515151515151,[2]
4.759848484848486,-5.151515151515151,[2]
4.886777777777779,-5.151515151515151,[2]
5.0137070707070714,-5.151515151515151,[2]
5.140636363636365,-5.151515151515151,[2]
5.267565656565657,-5.151515151515151,[2]
5.394494949494951,-5.151515151515151,[2]
5.521424242424243,-5.151515151515151,[2]
5.648353535353537,-5.151515151515151,[2]
5.775282828282829,-5.151515151515151,[2]
5.902212121212123,-5.151515151515151,[2]
6.029141414141416,-5.151515151515151,[2]
6.156070707070708,-5.151515151515151,[2]
6.283,-5.151515151515151,[2]
-6.283,-4.94949494949495,[1]
-6.1560707070707075,-4.94949494949495,[1]
-6.029141414141415,-4.94949494949495,[1]
-5.902212121212122,-4.94949494949495,[1]
-5.775282828282829,-4.94949494949495,[1]
-5.648353535353536,-4.94949494949495,[1]
-5.521424242424243,-4.94949494949495,[1]
-5.39449494949495,-4.94949494949495,[1]
-5.267565656565656,-4.94949494949495,[1]
-5.140636363636364,-4.94949494949495,[1]
-5.013707070707071,-4.94949494949495,[1]
-4.886777777777778,-4.94949494949495,[1]
-4.759848484848485,-4.94949494949495,[1]
-4.632919191919192,-4.94949494949495,[1]
-4.505989898989899,-4.94949494949495,[1]
-4.379060606060606,-4.94949494949495,[1]
-4.252131313131313,-4.94949494949495,[1]
-4.12520202020202,-4.94949494949495,[1]
-3.9982727272727274,-4.94949494949495,[1]
-3.8713434343434345,-4.94949494949495,[1]
-3.7444141414141416,-4.94949494949495,[1]
-3.6174848484848483,-4.94949494949495,[1]
-3.4905555555555554,-4.94949494949495,[1]
-3.3636262626262625,-4.94949494949495,[1]
-3.2366969696969696,-4.94949494949495,[1]
-3.1097676767676767,-4.94949494949495,[1]
-2.982838383838384,-4.94949494949495,[1]
-2.855909090909091,-4.94949494949495,[1]
-2.7289797979797976,-4.94949494949495,[1]
-2.6020505050505047,-4.94949494949495,[1]
-2.475121212121212,-4.94949494949495,[1]
-2.348191919191919,-4.94949494949495,[1]
-2.221262626262626,-4.94949494949495,[1]
-2.094333333333333,-4.94949494949495,[1]
-1.9674040404040403,-4.94949494949495,[1]
-1.8404747474747474,-4.94949494949495,[1]
-1.7135454545454545,-4.94949494949495,[1]
-1.5866161616161616,-4.94949494949495,[1]
-1.4596868686868687,-4.94949494949495,[1]
-1.3327575757575758,-4.94949494949495,[1]
-1.205828282828283,-4.94949494949495,[1]
-1.0788989898989891,-4.94949494949495,[1]
-0.9519696969696962,-4.94949494949495,[1]
-0.8250404040404034,-4.94949494949495,[1]
-0.6981111111111105,-4.94949494949495,[1]
-0.5711818181818176,-4.94949494949495,[1]
-0.4442525252525247,-4.94949494949495,[1]
-0.3173232323232318,-4.94949494949495,[1]
-0.1903939393939389,-4.94949494949495,[1]
-0.063464646464646,-4.94949494949495,[1]
0.06346464646464689,-4.94949494949495,[1]
0.19039393939393978,-4.94949494949495,[1]
0.3173232323232327,-4.94949494949495,[1]
0.44425252525252557,-4.94949494949495,[2]
0.5711818181818185,-4.94949494949495,[2]
0.6981111111111113,-4.94949494949495,[2]
0.8250404040404051,-4.94949494949495,[2]
0.951969696969698,-4.94949494949495,[2]
1.078898989898991,-4.94949494949495,[2]
1.2058282828282838,-4.94949494949495,[2]
1.3327575757575767,-4.94949494949495,[2]
1.4596868686868696,-4.94949494949495,[2]
1.5866161616161625,-4.94949494949495,[2]
1.7135454545454554,-4.94949494949495,[2]
1.8404747474747483,-4.94949494949495,[2]
1.967404040404042,-4.94949494949495,[2]
2.094333333333334,-4.94949494949495,[2]
2.221262626262628,-4.94949494949495,[2]
2.34819191919192,-4.94949494949495,[2]
2.4751212121212136,-4.94949494949495,[2]
2.6020505050505056,-4.94949494949495,[2]
2.7289797979797994,-4.94949494949495,[2]
2.8559090909090914,-4.94949494949495,[2]
2.982838383838385,-4.94949494949495,[2]
3.109767676767677,-4.94949494949495,[2]
3.236696969696971,-4.94949494949495,[2]
3.363626262626263,-4.94949494949495,[2]
3.4905555555555567,-4.94949494949495,[2]
3.6174848484848487,-4.94949494949495,[2]
3.7444141414141425,-4.94949494949495,[2]
3.8713434343434345,-4.94949494949495,[2]
3.9982727272727283,-4.94949494949495,[2]
4.125202020202022,-4.94949494949495,[2]
4.252131313131314,-4.94949494949495,[2]
4.379060606060608,-4.94949494949495,[2]
4.5059898989899,-4.94949494949495,[2]
4.632919191919194,-4.94949494949495,[2]
4.759848484848486,-4.94949494949495,[2]
4.886777777777779,-4.94949494949495,[2]
5.0137070707070714,-4.94949494949495,[2]
5.140636363636365,-4.94949494949495,[2]
5.267565656565657,-4.94949494949495,[2]
5.394494949494951,-4.94949494949495,[2]
5.521424242424243,-4.94949494949495,[2]
5.648353535353537,-4.94949494949495,[2]
5.775282828282829,-4.94949494949495,[2]
5.902212121212123,-4.94949494949495,[2]
6.029141414141416,-4.94949494949495,[2]
6.156070707070708,-4.94949494949495,[2]
6.283,-4.94949494949495,[2]
-6.283,-4.747474747474747,[1]
-6.1560707070707075,-4.747474747474747,[1]
-6.029141414141415,-4.747474747474747,[1]
-5.902212121212122,-4.747474747474747,[1]
-5.775282828282829,-4.747474747474747,[1]
-5.648353535353536,-4.747474747474747,[1]
-5.521424242424243,-4.747474747474747,[1]
-5.39449494949495,-4.747474747474747,[1]
-5.267565656565656,-4.747474747474747,[1]
-5.140636363636364,-4.747474747474747,[1]
-5.013707070707071,-4.747474747474747,[1]
-4.886777777777778,-4.747474747474747,[1]
-4.759848484848485,-4.747474747474747,[1]
-4.632919191919192,-4.747474747474747,[1]
-4.505989898989899,-4.747474747474747,[1]
-4.379060606060606,-4.747474747474747,[1]
-4.252131313131313,-4.747474747474747,[1]
-4.12520202020202,-4.747474747474747,[1]
-3.9982727272727274,-4.747474747474747,[1]
-3.8713434343434345,-4.747474747474747,[1]
-3.7444141414141416,-4.747474747474747,[1]
-3.6174848484848483,-4.747474747474747,[1]
-3.4905555555555554,-4.747474747474747,[1]
-3.3636262626262625,-4.747474747474747,[1]
-3.2366969696969696,-4.747474747474747,[1]
-3.1097676767676767,-4.747474747474747,[1]
-2.982838383838384,-4.747474747474747,[1]
-2.855909090909091,-4.747474747474747,[1]
