x,y,v_x,v_y,angle,v_angle,right_leg,left_leg,action
0.52330685,0.29594383,0.39504927,0.39243865,0.3625947,0.40447223,0.0,0.0,2
0.522302,0.293273,0.3981545,0.40423664,0.36145422,0.406929,0.0,0.0,2
0.5211623,0.29078642,0.3895305,0.41511467,0.35933435,0.39708626,0.0,0.0,1
0.51994413,0.2879186,0.38289884,0.39261046,0.36007315,0.42581463,0.0,0.0,3
0.51879215,0.28466675,0.38848236,0.36988103,0.3584136,0.40171263,0.0,0.0,2
0.51764643,0.28183898,0.38894823,0.39494646,0.3566762,0.40092993,0.0,0.0,2
0.51651907,0.27897915,0.3901471,0.39305553,0.35500515,0.401597,0.0,0.0,2
0.5153873,0.27654263,0.3899305,0.41807425,0.35317138,0.39996174,0.0,0.0,1
0.51419467,0.27371958,0.38478535,0.3952552,0.35355285,0.42222348,0.0,0.0,2
0.5130827,0.27095565,0.39000165,0.3987553,0.35439745,0.42687777,0.0,0.0,3
0.51202935,0.267806,0.39496103,0.3759258,0.35311145,0.40546677,0.0,0.0,2
0.51087815,0.26461974,0.3886992,0.37374952,0.35110873,0.398264,0.0,0.0,2
0.50976557,0.26201785,0.3912656,0.40829515,0.34918657,0.3990734,0.0,0.0,2
0.50875276,0.25970674,0.39773503,0.42548722,0.3478016,0.4044719,0.0,0.0,1
0.50767696,0.2570114,0.39240453,0.40281355,0.34871432,0.42756248,0.0,0.0,3
0.50667363,0.25391918,0.39854556,0.37931132,0.34697688,0.4009297,0.0,0.0,2
0.50555843,0.2509501,0.39140248,0.3865709,0.34438625,0.39235562,0.0,0.0,2
0.5045428,0.24859236,0.3979034,0.42271927,0.34224734,0.3968951,0.0,0.0,1
0.5034449,0.2458418,0.3909435,0.39954636,0.34309655,0.4269245,0.0,0.0,2
0.50250465,0.24311262,0.40112218,0.40083203,0.34491116,0.43662587,0.0,0.0,3
0.5016395,0.23998637,0.40747106,0.37730947,0.34398523,0.40908495,0.0,0.0,2
0.50092936,0.2373897,0.41752684,0.4086269,0.34389806,0.41751418,0.0,0.0,2
0.5003005,0.2348553,0.42279637,0.41231936,0.3442571,0.42199826,0.0,0.0,2
0.49975997,0.23261537,0.42854255,0.42973137,0.3450603,0.42646182,0.0,0.0,0
0.49921945,0.2299868,0.42854255,0.40675437,0.3458635,0.42646182,0.0,0.0,2
0.4986259,0.22741805,0.42517737,0.41028476,0.34621814,0.4219541,0.0,0.0,2
0.49818596,0.22489874,0.43509153,0.4132259,0.34751102,0.43138272,0.0,0.0,2
0.49793053,0.22296005,0.4470366,0.44755977,0.3498451,0.44184643,0.0,0.0,0
0.49767515,0.22063269,0.4470366,0.42458257,0.35217917,0.44184643,0.0,0.0,0
0.4974197,0.21791668,0.4470366,0.40160537,0.35451326,0.44184643,0.0,0.0,2
0.49704468,0.21576233,0.43943116,0.43479586,0.3558883,0.43220857,0.0,0.0,0
0.4966697,0.21321934,0.43943116,0.41181883,0.35726336,0.4322086,0.0,0.0,2
0.49622637,0.21126686,0.43510926,0.4467154,0.3580299,0.42609337,0.0,0.0,0
0.49578306,0.20892563,0.43510926,0.42373845,0.35879642,0.42609337,0.0,0.0,0
0.49533972,0.20619573,0.43510926,0.4007615,0.35956293,0.42609337,0.0,0.0,2
0.49506342,0.20400101,0.4459056,0.43241054,0.3613164,0.43601155,0.0,0.0,0
0.49478713,0.20141762,0.4459056,0.40943342,0.3630699,0.43601152,0.0,0.0,2
0.49457502,0.19944777,0.45008796,0.44569945,0.36512667,0.43906003,0.0,0.0,0
0.49436292,0.1970892,0.45008796,0.4227223,0.3671835,0.43906003,0.0,0.0,0
0.49415082,0.19434196,0.45008796,0.39974517,0.3692403,0.43906003,0.0,0.0,2
0.4940058,0.1916089,0.45441496,0.4005882,0.37170738,0.44318247,0.0,0.0,2
0.494008,0.18885614,0.46389666,0.39942366,0.37513006,0.45278636,0.0,0.0,3
0.49406692,0.18571708,0.46868885,0.3765751,0.37649196,0.43207613,0.0,0.0,2
0.49411044,0.18290088,0.46771774,0.39566034,0.37770608,0.43059146,0.0,0.0,2
0.49400926,0.18056366,0.45844683,0.42396462,0.37790218,0.42036086,0.0,0.0,2
0.49394175,0.17857088,0.46062386,0.444329,0.37828252,0.4222123,0.0,0.0,0
0.4938742,0.17618942,0.46062386,0.42135203,0.37866288,0.4222123,0.0,0.0,2
0.493661,0.17388222,0.45128018,0.42573762,0.37804377,0.4121684,0.0,0.0,2
0.4935054,0.17205618,0.45499897,0.45418233,0.37776235,0.41556183,0.0,0.0,0
0.4933497,0.16984141,0.45499897,0.4312054,0.37748092,0.41556183,0.0,0.0,2
0.49326134,0.16784415,0.45934168,0.44406244,0.37761572,0.41974452,0.0,0.0,0
0.49317306,0.16545822,0.45934168,0.42108548,0.37775046,0.41974452,0.0,0.0,2
0.4932084,0.16366442,0.46731544,0.45609188,0.37865877,0.42751828,0.0,0.0,0
0.4932438,0.1614819,0.46731544,0.4331149,0.37956712,0.42751828,0.0,0.0,0
0.49327922,0.1589107,0.46731544,0.41013792,0.38047543,0.42751825,0.0,0.0,2
0.49323058,0.15683989,0.46193305,0.4397151,0.38078216,0.4214725,0.0,0.0,0
0.49318194,0.15438038,0.46193305,0.41673815,0.38108888,0.42147252,0.0,0.0,2
0.4932434,0.15193975,0.4690132,0.41785645,0.3821166,0.42871788,0.0,0.0,2
0.49327153,0.14964968,0.4668879,0.4267524,0.3829026,0.42628908,0.0,0.0,2
0.49340737,0.14798161,0.47381717,0.46352643,0.38437745,0.43321165,0.0,0.0,0
0.4935432,0.14592491,0.47381717,0.44054937,0.38585234,0.43321165,0.0,0.0,0
0.49367893,0.14347951,0.47381717,0.41757232,0.38732716,0.43321162,0.0,0.0,2
0.4936824,0.141171,0.4653116,0.42566183,0.38790923,0.42423964,0.0,0.0,2
0.4936948,0.13888691,0.4658944,0.42710692,0.38854867,0.42481595,0.0,0.0,2
0.49357387,0.13690072,0.4573288,0.44471574,0.38829145,0.4158052,0.0,0.0,0
0.49345294,0.1345258,0.4573288,0.42173877,0.38803425,0.41580516,0.0,0.0,2
0.49339554,0.13257743,0.46140686,0.44695014,0.38819602,0.42001575,0.0,0.0,0
0.4933381,0.13024034,0.46140686,0.42397314,0.38835776,0.42001572,0.0,0.0,2
0.49333572,0.12824965,0.46495336,0.44445238,0.3888849,0.4236874,0.0,0.0,0
0.4933334,0.12587029,0.46495336,0.4214754,0.38941202,0.4236874,0.0,0.0,2
0.4933463,0.12356465,0.46593022,0.4258331,0.39004067,0.4247076,0.0,0.0,2
0.49336052,0.12121342,0.46601537,0.42313817,0.390679,0.424805,0.0,0.0,2
0.49327424,0.11931255,0.45955625,0.44975755,0.39064848,0.41808343,0.0,0.0,0
0.49318805,0.11702294,0.45955625,0.4267806,0.39061794,0.41808343,0.0,0.0,2
0.49308795,0.11471429,0.45867363,0.42565614,0.39049736,0.41717815,0.0,0.0,2
0.49308142,0.1125346,0.46467984,0.4332752,0.39100543,0.42349586,0.0,0.0,0
0.4930749,0.10996613,0.46467984,0.41029823,0.3915135,0.42349586,0.0,0.0,2
0.49308375,0.10788852,0.46566126,0.43931067,0.39213237,0.42460978,0.0,0.0,0
0.4930925,0.105422184,0.46566126,0.4163337,0.3927513,0.42460978,0.0,0.0,2
0.4931806,0.10328433,0.4707504,0.43574816,0.39391226,0.43005708,0.0,0.0,0
0.4932687,0.10075772,0.4707504,0.4127711,0.3950732,0.43005708,0.0,0.0,2
0.49322015,0.09840638,0.46195975,0.4231302,0.39533305,0.42100143,0.0,0.0,2
0.49327284,0.09639596,0.4684568,0.44328237,0.3962913,0.42802012,0.0,0.0,0
0.49332553,0.09399686,0.4684568,0.42030537,0.39724955,0.42802012,0.0,0.0,2
0.493296,0.09211628,0.46315774,0.4509553,0.39769003,0.42281675,0.0,0.0,0
0.4932664,0.08984693,0.46315774,0.42797834,0.39813054,0.42281675,0.0,0.0,2
0.49320063,0.08759819,0.46082193,0.42919546,0.39834496,0.42054504,0.0,0.0,2
0.49324703,0.08535242,0.4680246,0.4293661,0.39932758,0.42826483,0.0,0.0,3
0.49336755,0.08271107,0.4742904,0.4059937,0.39761615,0.40119123,0.0,0.0,2
0.4935211,0.08031989,0.47639734,0.42078292,0.39615005,0.4036569,0.0,0.0,2
0.4936872,0.077959895,0.47719875,0.42262235,0.39478135,0.40463537,0.0,0.0,2
0.4938219,0.07610448,0.47517207,0.4524486,0.39322457,0.40274546,0.0,0.0,1
0.49387336,0.07385861,0.46812797,0.42936462,0.39469865,0.43320346,0.0,0.0,3
0.49400422,0.0712218,0.4748506,0.406259,0.39328066,0.40414008,0.0,0.0,2
0.49407643,0.069187656,0.47107568,0.4418805,0.39148745,0.40036926,0.0,0.0,2
0.4942527,0.06769668,0.47775218,0.473992,0.3903993,0.40745488,0.0,0.0,1
0.4943564,0.06581202,0.47161046,0.45071405,0.39195365,0.4340105,0.0,0.0,0
0.49445996,0.063538596,0.47161046,0.42773697,0.39350802,0.4340105,0.0,0.0,3
0.4946393,0.060878705,0.47801718,0.4048925,0.39230573,0.40630794,0.0,0.0,2
0.494759,0.05849114,0.47417453,0.420994,0.3907118,0.40237206,0.0,0.0,2
0.49500775,0.05653619,0.48246953,0.4465617,0.38998756,0.41111162,0.0,0.0,2
0.4953016,0.054732297,0.48536307,0.4554927,0.38956612,0.41415492,0.0,0.0,1
0.49553528,0.052546956,0.48027927,0.43294156,0.39133194,0.4361359,0.0,0.0,0
0.495769,0.049972877,0.48027927,0.40996444,0.39309782,0.4361359,0.0,0.0,2
0.49608856,0.04778684,0.48578972,0.43289715,0.39545193,0.4420476,0.0,0.0,3
0.49648836,0.045214806,0.49257788,0.41008818,0.39488512,0.4126939,0.0,0.0,2
0.49700242,0.042870983,0.4999063,0.4235766,0.39509878,0.4205373,0.0,0.0,2
0.4974794,0.040640272,0.49752134,0.4302633,0.39507765,0.4181776,0.0,0.0,2
0.49797833,0.03856739,0.49892098,0.43959016,0.39521748,0.41979548,0.0,0.0,2
0.4985689,0.036787458,0.50480515,0.45690492,0.39599013,0.4261549,0.0,0.0,0
0.4991595,0.03461879,0.50480515,0.43392792,0.3967628,0.4261549,0.0,0.0,2
0.499849,0.032814067,0.51114565,0.4554407,0.3982236,0.4330706,0.0,0.0,0
0.5005384,0.030620705,0.51114565,0.43246365,0.39968443,0.4330706,0.0,0.0,2
0.5012549,0.028491896,0.51287144,0.43627703,0.4013481,0.4351089,0.0,0.0,2
0.5020451,0.02644107,0.51759017,0.44088763,0.4035312,0.4403292,0.0,0.0,0
0.5028352,0.024001654,0.51759017,0.41791046,0.4057143,0.4403292,0.0,0.0,2
0.5035578,0.022011343,0.51321846,0.44446212,0.40750918,0.43642753,0.0,0.0,0
0.5042804,0.019632354,0.51321846,0.421485,0.40930402,0.43642753,0.0,0.0,2
0.5050003,0.017869055,0.5130058,0.45787632,0.41117573,0.43719965,0.0,0.0,0
0.50572014,0.015717074,0.5130058,0.43489918,0.41304743,0.43719965,0.0,0.0,2
0.50636506,0.013961977,0.50814736,0.45836136,0.41450474,0.43303496,0.0,0.0,0
0.5070101,0.011818151,0.50814736,0.43538433,0.415962,0.43303496,0.0,0.0,2
0.50763476,0.010526179,0.51674277,0.4858685,0.39623517,0.22011605,0.0,1.0,1
0.50818634,0.009637648,0.508847,0.50959593,0.38283244,0.28367674,1.0,1.0,1
0.50858647,0.009114933,0.49770474,0.5311747,0.3714432,0.30393684,1.0,1.0,1
0.5088662,0.00887817,0.48586425,0.548096,0.3679187,0.38295585,1.0,1.0,0
0.50909054,0.008929303,0.48010963,0.56514686,0.3686788,0.4260165,1.0,1.0,0
0.509271,0.009248039,0.47529748,0.5809921,0.37339255,0.46574566,1.0,1.0,0
0.509474,0.009754305,0.47554997,0.5920786,0.38075694,0.492388,1.0,1.0,0
0.50968647,0.0103413835,0.47565764,0.5968398,0.38928255,0.50405896,1.0,1.0,0
0.50989676,0.010907912,0.47562996,0.59560066,0.3975558,0.5015239,1.0,1.0,0
0.5100641,0.011127484,0.47506407,0.57508636,0.4008694,0.45168555,1.0,1.0,0
0.5101929,0.011029526,0.47473764,0.5563349,0.3993881,0.40350047,0.0,1.0,0
0.5103045,0.010628956,0.47574013,0.5384575,0.39333513,0.35755795,0.0,1.0,0
0.51038045,0.010543162,0.47102106,0.5570465,0.3922184,0.40719664,1.0,1.0,0
0.5104041,0.010544598,0.46696168,0.5622039,0.39221886,0.41840458,1.0,1.0,0
0.51039255,0.010545247,0.46456838,0.5621564,0.39224306,0.41863486,1.0,1.0,0
0.51037747,0.010545294,0.4643261,0.56211966,0.39227536,0.4187133,1.0,1.0,0
0.5103714,0.010545294,0.46494514,0.56212,0.39228803,0.41851923,1.0,1.0,0
0.5103723,0.010545339,0.46542454,0.5621208,0.39228547,0.41836923,1.0,1.0,0
0.5103748,0.010545386,0.46553463,0.5621209,0.39227945,0.41833487,1.0,1.0,0
0.5103761,0.010545386,0.46545067,0.56212085,0.39227614,0.4183611,1.0,1.0,0
0.51037616,0.010545386,0.46536064,0.56212074,0.39227578,0.4183892,1.0,1.0,0
0.51037574,0.010545386,0.4653295,0.5621207,0.39227644,0.41839892,1.0,1.0,0
0.5103755,0.010545386,0.4653385,0.56212074,0.39227688,0.41839612,1.0,1.0,0
0.51037544,0.010545386,0.4653544,0.56212074,0.39227685,0.41839114,1.0,1.0,0
0.5103755,0.010545386,0.46536183,0.56212074,0.3922766,0.41838884,1.0,1.0,0
0.5103756,0.010545386,0.46536148,0.56212074,0.39227635,0.41838893,1.0,1.0,0
0.5103756,0.010545386,0.46535885,0.56212074,0.39227623,0.4183897,1.0,1.0,0
0.5103756,0.010545386,0.46535727,0.56212074,0.39227617,0.4183903,1.0,1.0,0
0.5103756,0.010545386,0.4653571,0.56212074,0.39227614,0.4183903,1.0,1.0,0
0.5103756,0.010545386,0.46535748,0.56212074,0.3922761,0.41839024,1.0,1.0,0
0.5103756,0.010545386,0.4653578,0.56212074,0.39227605,0.41839004,1.0,1.0,0
0.5103756,0.010545386,0.4653579,0.56212074,0.39227602,0.41839007,1.0,1.0,0
0.5103756,0.010545386,0.46535784,0.56212074,0.392276,0.41839004,1.0,1.0,0
0.5103756,0.010545386,0.46535778,0.56212074,0.39227596,0.41839013,1.0,1.0,0
0.5103756,0.010545386,0.46535775,0.56212074,0.39227596,0.41839015,1.0,1.0,0
0.5103756,0.010545386,0.46535775,0.56212074,0.39227596,0.41839015,1.0,1.0,0
0.5103756,0.010545386,0.46535775,0.56212074,0.39227593,0.41839015,1.0,1.0,0
0.5103756,0.010545386,0.46535775,0.56212074,0.39227593,0.41839015,1.0,1.0,0
0.41980398,0.9213681,0.028411984,0.3235215,0.400435,0.52523184,0.0,0.0,3
0.41348404,0.9169652,0.03575644,0.30182344,0.40803006,0.49472395,0.0,0.0,3
0.4072186,0.91218024,0.040370643,0.27923673,0.413625,0.47462124,0.0,0.0,3
0.40103754,0.90700555,0.047504574,0.25621408,0.41614377,0.44370493,0.0,0.0,3
0.3949326,0.9014387,0.05394107,0.23306665,0.41589177,0.41585732,0.0,0.0,3
0.3888802,0.89549106,0.058389097,0.21057448,0.4137195,0.39655805,0.0,0.0,3
0.38290304,0.8891487,0.06474751,0.18725485,0.40881422,0.36908996,0.0,0.0,3
0.37699234,0.88242626,0.07036176,0.16479832,0.4014913,0.3447923,0.0,0.0,3
0.37116146,0.8753127,0.07711145,0.14165273,0.39126813,0.31564343,0.0,0.0,2
0.36521718,0.8687225,0.06983274,0.17255157,0.380272,0.30787465,0.0,0.0,2
0.35915047,0.8621945,0.06198442,0.1761882,0.3684141,0.29921365,0.0,0.0,2
0.35304385,0.8562429,0.05946946,0.21020305,0.35618198,0.29545242,0.0,0.0,2
0.34693313,0.85086584,0.05927652,0.2441003,0.34376344,0.29357937,0.0,0.0,3
0.34088376,0.84510595,0.064454705,0.22137123,0.32913116,0.2713305,0.0,0.0,2
0.33486113,0.83951986,0.06623995,0.23156035,0.31451577,0.27149993,0.0,0.0,2
0.32896218,0.83396363,0.07424858,0.23327282,0.30058813,0.2784127,0.0,0.0,2
0.3230001,0.82888895,0.07037085,0.26164106,0.28585708,0.27033746,0.0,0.0,2
0.3171454,0.82380754,0.07735044,0.26117954,0.27166197,0.27572435,0.0,0.0,2
0.31142014,0.8189803,0.085834205,0.2761567,0.25797424,0.2808234,0.0,0.0,2
0.30568227,0.8141331,0.08511919,0.27488494,0.24396737,0.27761617,0.0,0.0,2
0.30011737,0.8096234,0.09646696,0.29481107,0.23061398,0.28418392,0.0,0.0,2
0.29458785,0.80543894,0.09898597,0.3139509,0.21695289,0.28109145,0.0,0.0,2
0.28928453,0.8014298,0.11373979,0.32431197,0.20433605,0.29158637,0.0,0.0,2
0.28393477,0.7976113,0.11098075,0.33546466,0.19089729,0.28332615,0.0,0.0,2
0.27872688,0.7937317,0.12024501,0.33183604,0.1780909,0.28968176,0.0,0.0,2
0.2735689,0.7900192,0.12349042,0.3416752,0.16552313,0.29208377,0.0,0.0,2
0.26861838,0.78673595,0.13745865,0.36698478,0.15298775,0.2924164,0.0,0.0,1
0.26361218,0.7830836,0.1326988,0.345307,0.14259844,0.3139834,0.0,0.0,2
0.25885335,0.7795604,0.14889222,0.35299402,0.13322836,0.32422584,0.0,0.0,1
0.25401938,0.77566063,0.14254788,0.33098438,0.12663907,0.3521713,0.0,0.0,2
0.24936622,0.7717411,0.15439093,0.3298639,0.120774955,0.359459,0.0,0.0,2
0.24476005,0.7683662,0.15795895,0.36195654,0.11403391,0.3506462,0.0,0.0,1
0.24007893,0.76461685,0.15162012,0.34009033,0.11008766,0.37873256,0.0,0.0,2
0.23569214,0.76122767,0.17102763,0.36147183,0.107075274,0.3881173,0.0,0.0,1
0.23124832,0.7574578,0.16621745,0.33918783,0.10616514,0.4092436,0.0,0.0,3
0.22685947,0.75328046,0.17090335,0.31488323,0.10312626,0.38785127,0.0,0.0,2
0.22268677,0.7492995,0.18519035,0.32655036,0.10070667,0.39407444,0.0,0.0,2
0.21846937,0.7453541,0.18256971,0.32855254,0.097417444,0.38533506,0.0,0.0,2
0.21437779,0.7417397,0.19113117,0.34809744,0.09395671,0.38361174,0.0,0.0,1
0.21021853,0.73774874,0.1854156,0.32611728,0.093015015,0.4089265,0.0,0.0,2
0.20616823,0.7341012,0.19290543,0.3463752,0.09175953,0.405773,0.0,0.0,3
0.20217411,0.73005444,0.1976467,0.3225446,0.088411,0.38473925,0.0,0.0,2
0.19841069,0.7261176,0.21283671,0.3291301,0.085855186,0.39270535,0.0,0.0,2
0.194911,0.7227285,0.23044147,0.36154377,0.08367348,0.3964652,0.0,0.0,1
0.19135024,0.71896094,0.22528817,0.3394308,0.08375791,0.41923878,0.0,0.0,2
0.18807378,0.71546715,0.24404635,0.35571194,0.084735274,0.428212,0.0,0.0,1
0.18473198,0.71159524,0.23853132,0.3336236,0.08813316,0.4525367,0.0,0.0,3
0.18145241,0.70731324,0.2438309,0.30911893,0.08911613,0.42826858,0.0,0.0,2
0.17830767,0.7032764,0.2529294,0.32360053,0.09007886,0.42806488,0.0,0.0,2
0.17531791,0.69917935,0.26312497,0.32010615,0.091585666,0.43353304,0.0,0.0,2
0.1725328,0.6953271,0.27672285,0.33462423,0.09353495,0.4379792,0.0,0.0,2
0.16992357,0.6917165,0.28845328,0.3489319,0.09574923,0.44064224,0.0,0.0,1
0.16724318,0.6877337,0.2824276,0.3272198,0.100646704,0.4676069,0.0,0.0,3
0.16463846,0.6833499,0.28880852,0.30321562,0.10274255,0.43945208,0.0,0.0,2
0.16211984,0.67935264,0.29483777,0.32600892,0.10435146,0.4345587,0.0,0.0,2
0.15969366,0.6758625,0.30134815,0.35591674,0.10535863,0.42851183,0.0,0.0,1
0.15719154,0.6720068,0.29488456,0.3346144,0.10928291,0.4578265,0.0,0.0,3
0.15474683,0.6677428,0.29977918,0.3102463,0.11098376,0.4354828,0.0,0.0,2
0.15227878,0.6636335,0.29860052,0.31930047,0.11181763,0.4267702,0.0,0.0,2
0.15003645,0.6601043,0.31372637,0.353609,0.11285651,0.42883015,0.0,0.0,2
0.14802486,0.6566161,0.32884362,0.35613587,0.11484116,0.43833464,0.0,0.0,2
0.14608023,0.6536627,0.33370373,0.3876651,0.11606586,0.43069777,0.0,0.0,1
0.14405912,0.6503334,0.3272456,0.3657298,0.12012717,0.4592041,0.0,0.0,3
0.14210284,0.6465974,0.33275276,0.34143937,0.12171936,0.4343906,0.0,0.0,2
0.14018562,0.642866,0.33549592,0.3416928,0.123069495,0.43195817,0.0,0.0,2
0.13844827,0.6391631,0.34731898,0.34343055,0.12507176,0.4385117,0.0,0.0,2
0.13664842,0.63557076,0.34358096,0.34987098,0.12604114,0.428132,0.0,0.0,2
0.13512817,0.6323041,0.36199772,0.36920983,0.12795246,0.43759775,0.0,0.0,1
0.13353246,0.62866384,0.35560673,0.34739652,0.1326864,0.46596348,0.0,0.0,3
0.13198915,0.62462634,0.36003566,0.32372344,0.13547689,0.44643274,0.0,0.0,2
0.13071889,0.62117046,0.37814972,0.35815215,0.13889283,0.45271835,0.0,0.0,2
0.12950057,0.61828643,0.38202056,0.3918859,0.14151175,0.44470897,0.0,0.0,1
0.1281996,0.61503965,0.37498808,0.37071759,0.1472932,0.47649038,0.0,0.0,3
0.12696016,0.61138624,0.38021392,0.34646878,0.1507336,0.45296422,0.0,0.0,2
0.12574214,0.6080083,0.38193902,0.3626945,0.15356474,0.4468414,0.0,0.0,2
0.12458134,0.6049398,0.38598365,0.38094625,0.15599316,0.44279426,0.0,0.0,0
0.12342057,0.6014825,0.3859836,0.35796905,0.15842158,0.44279426,0.0,0.0,2
0.12244001,0.59862125,0.39807937,0.3932032,0.1609592,0.4438917,0.0,0.0,0
0.121459424,0.5953713,0.39807934,0.370226,0.16349679,0.4438917,0.0,0.0,2
0.12043619,0.5921069,0.39552152,0.36930993,0.16535348,0.43704852,0.0,0.0,2
0.11943054,0.58938134,0.39710838,0.40109593,0.16634165,0.42832077,0.0,0.0,1
0.11837074,0.58628213,0.39250883,0.3791694,0.16937992,0.4489231,0.0,0.0,3
0.117385775,0.58278227,0.39883205,0.35526824,0.16965078,0.42111218,0.0,0.0,2
0.116591424,0.5796227,0.41145188,0.37541667,0.1704196,0.42611617,0.0,0.0,2
0.115721524,0.57658976,0.40684146,0.38281995,0.17015617,0.41574278,0.0,0.0,2
0.11475429,0.57353693,0.40075567,0.3815599,0.16886815,0.4054463,0.0,0.0,2
0.11381695,0.57049394,0.40286905,0.382123,0.16736053,0.40323934,0.0,0.0,2
0.112898886,0.56745934,0.40430424,0.38259703,0.16556244,0.40032017,0.0,0.0,2
0.112023324,0.56504005,0.40753534,0.41890064,0.1629804,0.39244202,0.0,0.0,1
0.11106676,0.5622565,0.4006437,0.39762723,0.16348386,0.42344964,0.0,0.0,1
0.11004612,0.5591045,0.39518598,0.37604657,0.16643536,0.44805127,0.0,0.0,3
0.10908958,0.5555452,0.40064102,0.3517701,0.16695026,0.42356423,0.0,0.0,2
0.10815856,0.55227405,0.40261102,0.3687535,0.16691998,0.41808596,0.0,0.0,2
0.10725486,0.5491804,0.40464917,0.37922367,0.16647327,0.41390088,0.0,0.0,2
0.10650101,0.54623526,0.41455397,0.38802332,0.16644675,0.41812363,0.0,0.0,1
0.10567266,0.54291725,0.4082354,0.3662162,0.16920976,0.4461571,0.0,0.0,2
0.10491979,0.5400382,0.41349298,0.39213616,0.17160706,0.44248158,0.0,0.0,0
0.104166925,0.53677064,0.41349295,0.36915898,0.17400435,0.44248155,0.0,0.0,2
0.10365534,0.533984,0.42942935,0.3976462,0.17710538,0.4495538,0.0,0.0,0
0.10314372,0.5308087,0.4294293,0.37466878,0.1802064,0.44955376,0.0,0.0,2
0.102627546,0.52785504,0.42941588,0.38771176,0.18267232,0.4431711,0.0,0.0,0
0.10211134,0.5245126,0.42941582,0.36473456,0.18513823,0.44317108,0.0,0.0,2
0.10162559,0.521174,0.43154764,0.3649456,0.18742482,0.4413691,0.0,0.0,2
0.101263076,0.51790506,0.43968007,0.36908948,0.1900868,0.44514138,0.0,0.0,2
0.10100475,0.51463944,0.4465573,0.36930496,0.19306718,0.44834158,0.0,0.0,2
0.100720614,0.511458,0.44510093,0.37423122,0.19543669,0.4422023,0.0,0.0,2
0.10068309,0.50875825,0.4613358,0.40276423,0.19863635,0.45054498,0.0,0.0,0
0.10064554,0.50566983,0.46133572,0.3797868,0.20183599,0.45054498,0.0,0.0,2
0.10076809,0.50297636,0.4719552,0.403149,0.20539783,0.45418465,0.0,0.0,0
0.10089058,0.49989417,0.47195512,0.3801715,0.20895967,0.45418462,0.0,0.0,2
0.10099855,0.49678648,0.47116324,0.37863123,0.21211411,0.4500904,0.0,0.0,2
0.101312935,0.49414745,0.4847742,0.40637428,0.2159149,0.4565863,0.0,0.0,0
0.10162729,0.4911199,0.4847741,0.3833967,0.21971571,0.45658627,0.0,0.0,2
0.10190755,0.48869568,0.48295522,0.41900057,0.22249122,0.44628248,0.0,0.0,0
0.10218787,0.48588288,0.48295516,0.39602324,0.22526677,0.4462825,0.0,0.0,0
0.10246816,0.48268148,0.48295513,0.37304592,0.2280423,0.44628248,0.0,0.0,2
0.102788985,0.47944596,0.48568937,0.3710327,0.23081519,0.44625598,0.0,0.0,2
0.10303998,0.47648785,0.48143026,0.387366,0.23262241,0.43655154,0.0,0.0,2
0.103236675,0.47351748,0.47807348,0.38660765,0.23378901,0.4301136,0.0,0.0,2
0.103355795,0.47064194,0.47324905,0.39215937,0.2340826,0.42134044,0.0,0.0,2
0.103544116,0.46806675,0.47793752,0.40991718,0.23432747,0.4208509,0.0,0.0,2
0.10393432,0.4654976,0.49105796,0.410325,0.23562302,0.43140933,0.0,0.0,0
0.10432458,0.46253955,0.49105796,0.38734794,0.23691852,0.43140936,0.0,0.0,2
0.10480729,0.46012545,0.49731836,0.41948646,0.2381528,0.43079394,0.0,0.0,1
0.10523316,0.45732546,0.49252114,0.39679438,0.24145477,0.451573,0.0,0.0,3
0.105725646,0.45412192,0.49817365,0.37280315,0.24227588,0.42664188,0.0,0.0,2
0.10614076,0.4510308,0.49336064,0.37939566,0.24223214,0.41795057,0.0,0.0,2
0.10650307,0.44826514,0.49019733,0.39859518,0.24133766,0.409401,0.0,0.0,2
0.1069676,0.4456164,0.49694154,0.40552294,0.24076745,0.4126599,0.0,0.0,2
0.10750455,0.44329235,0.5018313,0.42471507,0.24017449,0.41243124,0.0,0.0,1
0.10795778,0.44059837,0.49472615,0.40301389,0.24270035,0.4437736,0.0,0.0,0
0.108410984,0.43751568,0.49472612,0.38003665,0.2452262,0.44377357,0.0,0.0,2
0.10897958,0.43442854,0.5022668,0.37979844,0.24825592,0.44883698,0.0,0.0,2
0.10948315,0.431506,0.49826175,0.3894854,0.2504821,0.4407622,0.0,0.0,2
0.11012396,0.42908487,0.5073609,0.41913283,0.25303364,0.44403157,0.0,0.0,0
0.1107648,0.42627493,0.5073608,0.39615557,0.25558516,0.44403154,0.0,0.0,2
0.11156687,0.42384264,0.51795125,0.41850275,0.2587219,0.44991243,0.0,0.0,0
0.11236888,0.4210218,0.5179512,0.39552534,0.2618586,0.44991243,0.0,0.0,2
0.1130873,0.4182261,0.51269364,0.39697772,0.26418748,0.44179398,0.0,0.0,2
0.11391908,0.41544157,0.52009034,0.39765263,0.26703307,0.4469868,0.0,0.0,2
0.114840746,0.41319576,0.5261245,0.4295019,0.2699379,0.447582,0.0,0.0,0
0.11576244,0.41056132,0.5261244,0.40652454,0.27284274,0.447582,0.0,0.0,3
0.1167672,0.40752167,0.5331688,0.38243806,0.27267307,0.41668522,0.0,0.0,2
0.11795917,0.40471417,0.54536426,0.39619803,0.27340633,0.42575872,0.0,0.0,2
